fixture,candidate,component,intervals,estimate,previous_difference,absolute_reference_error,relative_reference_error,reference_available
depth_x5.5_y2,constant_width,individual_1,1024,0.010589072031877153,2.148794478809557e-08,1.4178824364607934e-09,1.339005195485715e-07,True
depth_x5.5_y2,constant_width,individual_1,2048,0.010589073512879237,1.481002083122962e-09,6.311964666216863e-11,5.96082810848778e-09,True
depth_x5.5_y2,constant_width,union,16,0.009841373038119295,,0.0007477004116402952,0.07061056051672497,True
depth_x5.5_y2,constant_width,union,32,0.010616293614539403,0.000774920576420108,2.7220164779812733e-05,0.0025705898546232796,True
depth_x5.5_y2,constant_width,union,64,0.010587129819875987,2.9163794663415385e-05,1.9436298836026517e-06,0.00018355051486084262,True
depth_x5.5_y2,constant_width,union,128,0.010588267907277083,1.1380874010962633e-06,8.055424825063884e-07,7.607299036391868e-05,True
depth_x5.5_y2,constant_width,union,256,0.010588898240964997,6.303336879138338e-07,1.7520879459255456e-07,1.6546187485037458e-05,True
depth_x5.5_y2,constant_width,union,512,0.010589093519821942,1.9527885694418934e-07,2.0070062351634776e-08,1.8953558540186007e-06,True
depth_x5.5_y2,constant_width,union,1024,0.010589072031877153,2.148794478809557e-08,1.4178824364607934e-09,1.339005195485715e-07,True
depth_x5.5_y2,constant_width,union,2048,0.010589073512879237,1.481002083122962e-09,6.311964666216863e-11,5.96082810848778e-09,True
depth_x5.5_y2,constant_width,maximum,16,0.009841373038119295,,0.0007477004116402952,0.07061056051672497,True
depth_x5.5_y2,constant_width,maximum,32,0.010616293614539403,0.000774920576420108,2.7220164779812733e-05,0.0025705898546232796,True
depth_x5.5_y2,constant_width,maximum,64,0.010587129819875987,2.9163794663415385e-05,1.9436298836026517e-06,0.00018355051486084262,True
depth_x5.5_y2,constant_width,maximum,128,0.010588267907277083,1.1380874010962633e-06,8.055424825063884e-07,7.607299036391868e-05,True
depth_x5.5_y2,constant_width,maximum,256,0.010588898240964997,6.303336879138338e-07,1.7520879459255456e-07,1.6546187485037458e-05,True
depth_x5.5_y2,constant_width,maximum,512,0.010589093519821942,1.9527885694418934e-07,2.0070062351634776e-08,1.8953558540186007e-06,True
depth_x5.5_y2,constant_width,maximum,1024,0.010589072031877153,2.148794478809557e-08,1.4178824364607934e-09,1.339005195485715e-07,True
depth_x5.5_y2,constant_width,maximum,2048,0.010589073512879237,1.481002083122962e-09,6.311964666216863e-11,5.96082810848778e-09,True
depth_x6_y0,isotropic,individual_1,16,0.5725600170603455,,2.0058624127239355e-06,3.5033348123575737e-06,True
depth_x6_y0,isotropic,individual_1,32,0.5725581344097339,1.8826506116287334e-06,1.2321180109520213e-07,2.1519531416111463e-07,True
depth_x6_y0,isotropic,individual_1,64,0.5725580188659706,1.1554376333489103e-07,7.668037760311108e-09,1.3392595353382059e-08,True
depth_x6_y0,isotropic,individual_1,128,0.5725580116766779,7.1892927167027665e-09,4.787450436083418e-10,8.361511571669199e-10,True
depth_x6_y0,isotropic,individual_1,256,0.5725580112278464,4.488314164774465e-10,2.991362713089529e-11,5.224558306032361e-11,True
depth_x6_y0,isotropic,individual_1,512,0.5725580111998022,2.8044233602031454e-11,1.8693935288638386e-12,3.2649853679500624e-12,True
depth_x6_y0,isotropic,individual_1,1024,0.5725580111980496,1.7525980666732721e-12,1.1679546219056647e-13,2.0398887083284629e-13,True
depth_x6_y0,isotropic,individual_1,2048,0.5725580111979401,1.0946799022804043e-13,7.327471962526033e-15,1.2797780869741306e-14,True
depth_x6_y0,isotropic,union,16,0.5725600170603455,,2.0058624127239355e-06,3.5033348123575737e-06,True
depth_x6_y0,isotropic,union,32,0.5725581344097339,1.8826506116287334e-06,1.2321180109520213e-07,2.1519531416111463e-07,True
depth_x6_y0,isotropic,union,64,0.5725580188659706,1.1554376333489103e-07,7.668037760311108e-09,1.3392595353382059e-08,True
depth_x6_y0,isotropic,union,128,0.5725580116766779,7.1892927167027665e-09,4.787450436083418e-10,8.361511571669199e-10,True
depth_x6_y0,isotropic,union,256,0.5725580112278464,4.488314164774465e-10,2.991362713089529e-11,5.224558306032361e-11,True
depth_x6_y0,isotropic,union,512,0.5725580111998022,2.8044233602031454e-11,1.8693935288638386e-12,3.2649853679500624e-12,True
depth_x6_y0,isotropic,union,1024,0.5725580111980496,1.7525980666732721e-12,1.1679546219056647e-13,2.0398887083284629e-13,True
depth_x6_y0,isotropic,union,2048,0.5725580111979401,1.0946799022804043e-13,7.327471962526033e-15,1.2797780869741306e-14,True
depth_x6_y0,isotropic,maximum,16,0.5725600170603455,,2.0058624127239355e-06,3.5033348123575737e-06,True
depth_x6_y0,isotropic,maximum,32,0.5725581344097339,1.8826506116287334e-06,1.2321180109520213e-07,2.1519531416111463e-07,True
depth_x6_y0,isotropic,maximum,64,0.5725580188659706,1.1554376333489103e-07,7.668037760311108e-09,1.3392595353382059e-08,True
depth_x6_y0,isotropic,maximum,128,0.5725580116766779,7.1892927167027665e-09,4.787450436083418e-10,8.361511571669199e-10,True
depth_x6_y0,isotropic,maximum,256,0.5725580112278464,4.488314164774465e-10,2.991362713089529e-11,5.224558306032361e-11,True
depth_x6_y0,isotropic,maximum,512,0.5725580111998022,2.8044233602031454e-11,1.8693935288638386e-12,3.2649853679500624e-12,True
depth_x6_y0,isotropic,maximum,1024,0.5725580111980496,1.7525980666732721e-12,1.1679546219056647e-13,2.0398887083284629e-13,True
depth_x6_y0,isotropic,maximum,2048,0.5725580111979401,1.0946799022804043e-13,7.327471962526033e-15,1.2797780869741306e-14,True
depth_x6_y0,expanding,individual_1,16,0.08430989583333333,,0.0009765624999999722,0.011718749999999663,True
depth_x6_y0,expanding,individual_1,32,0.08315022786458333,0.00115966796875,0.00018310546875002776,0.0021972656250003326,True
depth_x6_y0,expanding,individual_1,64,0.08335240681966145,0.000202178955078125,1.9073486328097244e-05,0.00022888183593716688,True
depth_x6_y0,expanding,individual_1,128,0.08333071072896321,2.1696090698242188e-05,2.622604370144943e-06,3.147125244173931e-05,True
depth_x6_y0,expanding,individual_1,256,0.0833336462577184,2.9355287551879883e-06,3.129243850430452e-07,3.7550926205165416e-06,True
depth_x6_y0,expanding,individual_1,512,0.08333329328646262,3.5297125577926636e-07,4.004687073622115e-08,4.805624488346537e-07,True
depth_x6_y0,expanding,individual_1,1024,0.0833333382809845,4.4994521886110306e-08,4.947651149889154e-09,5.9371813798669835e-08,True
depth_x6_y0,expanding,individual_1,2048,0.08333333271123895,5.5697455536574125e-09,6.220944037682585e-10,7.4651328452191e-09,True
depth_x6_y0,expanding,union,16,0.08430989583333333,,0.0009765624999999722,0.011718749999999663,True
depth_x6_y0,expanding,union,32,0.08315022786458333,0.00115966796875,0.00018310546875002776,0.0021972656250003326,True
depth_x6_y0,expanding,union,64,0.08335240681966145,0.000202178955078125,1.9073486328097244e-05,0.00022888183593716688,True
depth_x6_y0,expanding,union,128,0.08333071072896321,2.1696090698242188e-05,2.622604370144943e-06,3.147125244173931e-05,True
depth_x6_y0,expanding,union,256,0.0833336462577184,2.9355287551879883e-06,3.129243850430452e-07,3.7550926205165416e-06,True
depth_x6_y0,expanding,union,512,0.08333329328646262,3.5297125577926636e-07,4.004687073622115e-08,4.805624488346537e-07,True
depth_x6_y0,expanding,union,1024,0.0833333382809845,4.4994521886110306e-08,4.947651149889154e-09,5.9371813798669835e-08,True
depth_x6_y0,expanding,union,2048,0.08333333271123895,5.5697455536574125e-09,6.220944037682585e-10,7.4651328452191e-09,True
depth_x6_y0,expanding,maximum,16,0.08430989583333333,,0.0009765624999999722,0.011718749999999663,True
depth_x6_y0,expanding,maximum,32,0.08315022786458333,0.00115966796875,0.00018310546875002776,0.0021972656250003326,True
depth_x6_y0,expanding,maximum,64,0.08335240681966145,0.000202178955078125,1.9073486328097244e-05,0.00022888183593716688,True
depth_x6_y0,expanding,maximum,128,0.08333071072896321,2.1696090698242188e-05,2.622604370144943e-06,3.147125244173931e-05,True
depth_x6_y0,expanding,maximum,256,0.0833336462577184,2.9355287551879883e-06,3.129243850430452e-07,3.7550926205165416e-06,True
depth_x6_y0,expanding,maximum,512,0.08333329328646262,3.5297125577926636e-07,4.004687073622115e-08,4.805624488346537e-07,True
depth_x6_y0,expanding,maximum,1024,0.0833333382809845,4.4994521886110306e-08,4.947651149889154e-09,5.9371813798669835e-08,True
depth_x6_y0,expanding,maximum,2048,0.08333333271123895,5.5697455536574125e-09,6.220944037682585e-10,7.4651328452191e-09,True
depth_x6_y0,constant_width,individual_1,16,0.08430989583333333,,0.0009765624999999722,0.011718749999999663,True
depth_x6_y0,constant_width,individual_1,32,0.08315022786458333,0.00115966796875,0.00018310546875002776,0.0021972656250003326,True
depth_x6_y0,constant_width,individual_1,64,0.08335240681966145,0.000202178955078125,1.9073486328097244e-05,0.00022888183593716688,True
depth_x6_y0,constant_width,individual_1,128,0.08333071072896321,2.1696090698242188e-05,2.622604370144943e-06,3.147125244173931e-05,True
depth_x6_y0,constant_width,individual_1,256,0.0833336462577184,2.9355287551879883e-06,3.129243850430452e-07,3.7550926205165416e-06,True
depth_x6_y0,constant_width,individual_1,512,0.08333329328646262,3.5297125577926636e-07,4.004687073622115e-08,4.805624488346537e-07,True
depth_x6_y0,constant_width,individual_1,1024,0.0833333382809845,4.4994521886110306e-08,4.947651149889154e-09,5.9371813798669835e-08,True
depth_x6_y0,constant_width,individual_1,2048,0.08333333271123895,5.5697455536574125e-09,6.220944037682585e-10,7.4651328452191e-09,True
depth_x6_y0,constant_width,union,16,0.08430989583333333,,0.0009765624999999722,0.011718749999999663,True
depth_x6_y0,constant_width,union,32,0.08315022786458333,0.00115966796875,0.00018310546875002776,0.0021972656250003326,True
depth_x6_y0,constant_width,union,64,0.08335240681966145,0.000202178955078125,1.9073486328097244e-05,0.00022888183593716688,True
depth_x6_y0,constant_width,union,128,0.08333071072896321,2.1696090698242188e-05,2.622604370144943e-06,3.147125244173931e-05,True
depth_x6_y0,constant_width,union,256,0.0833336462577184,2.9355287551879883e-06,3.129243850430452e-07,3.7550926205165416e-06,True
depth_x6_y0,constant_width,union,512,0.08333329328646262,3.5297125577926636e-07,4.004687073622115e-08,4.805624488346537e-07,True
depth_x6_y0,constant_width,union,1024,0.0833333382809845,4.4994521886110306e-08,4.947651149889154e-09,5.9371813798669835e-08,True
depth_x6_y0,constant_width,union,2048,0.08333333271123895,5.5697455536574125e-09,6.220944037682585e-10,7.4651328452191e-09,True
depth_x6_y0,constant_width,maximum,16,0.08430989583333333,,0.0009765624999999722,0.011718749999999663,True
depth_x6_y0,constant_width,maximum,32,0.08315022786458333,0.00115966796875,0.00018310546875002776,0.0021972656250003326,True
depth_x6_y0,constant_width,maximum,64,0.08335240681966145,0.000202178955078125,1.9073486328097244e-05,0.00022888183593716688,True
depth_x6_y0,constant_width,maximum,128,0.08333071072896321,2.1696090698242188e-05,2.622604370144943e-06,3.147125244173931e-05,True
depth_x6_y0,constant_width,maximum,256,0.0833336462577184,2.9355287551879883e-06,3.129243850430452e-07,3.7550926205165416e-06,True
depth_x6_y0,constant_width,maximum,512,0.08333329328646262,3.5297125577926636e-07,4.004687073622115e-08,4.805624488346537e-07,True
depth_x6_y0,constant_width,maximum,1024,0.0833333382809845,4.4994521886110306e-08,4.947651149889154e-09,5.9371813798669835e-08,True
depth_x6_y0,constant_width,maximum,2048,0.08333333271123895,5.5697455536574125e-09,6.220944037682585e-10,7.4651328452191e-09,True
depth_x6_y2,isotropic,individual_1,16,0.45034347746413766,,1.9976440108759874e-06,4.435842800165503e-06,True
depth_x6_y2,isotropic,individual_1,32,0.4503416029353262,1.874528811451892e-06,1.2311519942409532e-07,2.7338187784360745e-07,True
depth_x6_y2,isotropic,individual_1,64,0.45034148748841596,1.1544691025378029e-07,7.668289170315035e-09,1.7027721215860165e-08,True
depth_x6_y2,isotropic,individual_1,128,0.45034148029898496,7.1894309949804835e-09,4.788581753345511e-10,1.0633223826635165e-09,True
depth_x6_y2,isotropic,individual_1,256,0.45034147985004896,4.489359994863662e-10,2.9922175848184906e-11,6.644330400152408e-11,True
depth_x6_y2,isotropic,individual_1,512,0.45034147982199685,2.8052116185506293e-11,1.8700596626786137e-12,4.152537011304275e-12,True
depth_x6_y2,isotropic,individual_1,1024,0.45034147982024364,1.753208689336816e-12,1.1685097334179773e-13,2.59471930918888e-13,True
depth_x6_y2,isotropic,individual_1,2048,0.4503414798201341,1.0952350137927169e-13,7.327471962526033e-15,1.627092393410604e-14,True
depth_x6_y2,isotropic,union,16,0.45034347746413766,,1.9976440108759874e-06,4.435842800165503e-06,True
depth_x6_y2,isotropic,union,32,0.4503416029353262,1.874528811451892e-06,1.2311519942409532e-07,2.7338187784360745e-07,True
depth_x6_y2,isotropic,union,64,0.45034148748841596,1.1544691025378029e-07,7.668289170315035e-09,1.7027721215860165e-08,True
depth_x6_y2,isotropic,union,128,0.45034148029898496,7.1894309949804835e-09,4.788581753345511e-10,1.0633223826635165e-09,True
depth_x6_y2,isotropic,union,256,0.45034147985004896,4.489359994863662e-10,2.9922175848184906e-11,6.644330400152408e-11,True
depth_x6_y2,isotropic,union,512,0.45034147982199685,2.8052116185506293e-11,1.8700596626786137e-12,4.152537011304275e-12,True
depth_x6_y2,isotropic,union,1024,0.45034147982024364,1.753208689336816e-12,1.1685097334179773e-13,2.59471930918888e-13,True
depth_x6_y2,isotropic,union,2048,0.4503414798201341,1.0952350137927169e-13,7.327471962526033e-15,1.627092393410604e-14,True
depth_x6_y2,isotropic,maximum,16,0.45034347746413766,,1.9976440108759874e-06,4.435842800165503e-06,True
depth_x6_y2,isotropic,maximum,32,0.4503416029353262,1.874528811451892e-06,1.2311519942409532e-07,2.7338187784360745e-07,True
depth_x6_y2,isotropic,maximum,64,0.45034148748841596,1.1544691025378029e-07,7.668289170315035e-09,1.7027721215860165e-08,True
depth_x6_y2,isotropic,maximum,128,0.45034148029898496,7.1894309949804835e-09,4.788581753345511e-10,1.0633223826635165e-09,True
depth_x6_y2,isotropic,maximum,256,0.45034147985004896,4.489359994863662e-10,2.9922175848184906e-11,6.644330400152408e-11,True
depth_x6_y2,isotropic,maximum,512,0.45034147982199685,2.8052116185506293e-11,1.8700596626786137e-12,4.152537011304275e-12,True
depth_x6_y2,isotropic,maximum,1024,0.45034147982024364,1.753208689336816e-12,1.1685097334179773e-13,2.59471930918888e-13,True
depth_x6_y2,isotropic,maximum,2048,0.4503414798201341,1.0952350137927169e-13,7.327471962526033e-15,1.627092393410604e-14,True
depth_x6_y2,expanding,individual_1,16,0.05655688196142042,,0.0007011917285983521,0.012553631074570734,True
depth_x6_y2,expanding,individual_1,32,0.055727669754464214,0.000829212206956205,0.00012802047835785285,0.0022919863280576763,True
depth_x6_y2,expanding,individual_1,64,0.05586923214257581,0.00014156238811159627,1.354190975374342e-05,0.00024244458706529218,True
depth_x6_y2,expanding,individual_1,128,0.05585384162720389,1.5390515371922764e-05,1.8486056181793442e-06,3.309610194545697e-05,True
depth_x6_y2,expanding,individual_1,256,0.0558559116298474,2.0700026435102603e-06,2.213970253309161e-07,3.96373269058303e-06,True
depth_x6_y2,expanding,individual_1,512,0.0558556619512783,2.496785690975223e-07,2.8281543766606188e-08,5.063323655785264e-07,True
depth_x6_y2,expanding,individual_1,1024,0.05585569373014478,3.177886648275674e-08,3.4973227161505527e-09,6.261354396611586e-08,True
depth_x6_y2,expanding,individual_1,2048,0.05585568979328787,3.936856909914077e-09,4.3953419376352443e-10,7.869103253964342e-09,True
depth_x6_y2,expanding,union,16,0.05655688196142042,,0.0007011917285983521,0.012553631074570734,True
depth_x6_y2,expanding,union,32,0.055727669754464214,0.000829212206956205,0.00012802047835785285,0.0022919863280576763,True
depth_x6_y2,expanding,union,64,0.05586923214257581,0.00014156238811159627,1.354190975374342e-05,0.00024244458706529218,True
depth_x6_y2,expanding,union,128,0.055853841627203894,1.5390515371915825e-05,1.8486056181724053e-06,3.309610194533274e-05,True
depth_x6_y2,expanding,union,256,0.0558559116298474,2.0700026435033214e-06,2.213970253309161e-07,3.96373269058303e-06,True
depth_x6_y2,expanding,union,512,0.0558556619512783,2.496785690975223e-07,2.8281543766606188e-08,5.063323655785264e-07,True
depth_x6_y2,expanding,union,1024,0.05585569373014478,3.177886648275674e-08,3.4973227161505527e-09,6.261354396611586e-08,True
depth_x6_y2,expanding,union,2048,0.05585568979328787,3.936856909914077e-09,4.3953419376352443e-10,7.869103253964342e-09,True
depth_x6_y2,expanding,maximum,16,0.05655688196142042,,0.0007011917285983521,0.012553631074570734,True
depth_x6_y2,expanding,maximum,32,0.055727669754464214,0.000829212206956205,0.00012802047835785285,0.0022919863280576763,True
depth_x6_y2,expanding,maximum,64,0.05586923214257581,0.00014156238811159627,1.354190975374342e-05,0.00024244458706529218,True
depth_x6_y2,expanding,maximum,128,0.05585384162720389,1.5390515371922764e-05,1.8486056181793442e-06,3.309610194545697e-05,True
depth_x6_y2,expanding,maximum,256,0.0558559116298474,2.0700026435102603e-06,2.213970253309161e-07,3.96373269058303e-06,True
depth_x6_y2,expanding,maximum,512,0.0558556619512783,2.496785690975223e-07,2.8281543766606188e-08,5.063323655785264e-07,True
depth_x6_y2,expanding,maximum,1024,0.05585569373014478,3.177886648275674e-08,3.4973227161505527e-09,6.261354396611586e-08,True
depth_x6_y2,expanding,maximum,2048,0.05585568979328787,3.936856909914077e-09,4.3953419376352443e-10,7.869103253964342e-09,True
depth_x6_y2,constant_width,individual_1,16,0.053784115914656476,,0.0007183844535167197,0.013537634057542304,True
depth_x6_y2,constant_width,individual_1,32,0.05293918721391925,0.0008449287007372269,0.00012654424722050722,0.0023846697998156506,True
depth_x6_y2,constant_width,individual_1,64,0.0530793541663789,0.00014016695245964994,1.3622705239142718e-05,0.0002567137937054289,True
depth_x6_y2,constant_width,individual_1,128,0.05306388827850888,1.546588787001979e-05,1.8431826308770716e-06,3.473395315820421e-05,True
depth_x6_y2,constant_width,individual_1,256,0.05306595318568574,2.064907176857478e-06,2.2172454598040625e-07,4.178300004076567e-06,True
depth_x6_y2,constant_width,individual_1,512,0.053065703200426535,2.499852592013907e-07,2.8260713220984446e-08,5.325605139670952e-07,True
depth_x6_y2,constant_width,individual_1,1024,0.05306573495975319,3.175932665466785e-08,3.4986134336834063e-09,6.59298070025748e-08,True
depth_x6_y2,constant_width,individual_1,2048,0.053065731021686595,3.938066595043921e-09,4.394531613605146e-10,8.281298481343423e-09,True
depth_x6_y2,constant_width,union,16,0.053784115914656476,,0.0007183844535167197,0.013537634057542304,True
depth_x6_y2,constant_width,union,32,0.05293918721391925,0.0008449287007372269,0.00012654424722050722,0.0023846697998156506,True
depth_x6_y2,constant_width,union,64,0.0530793541663789,0.00014016695245964994,1.3622705239142718e-05,0.0002567137937054289,True
depth_x6_y2,constant_width,union,128,0.05306388827850888,1.546588787001979e-05,1.8431826308770716e-06,3.473395315820421e-05,True
depth_x6_y2,constant_width,union,256,0.05306595318568574,2.064907176857478e-06,2.2172454598040625e-07,4.178300004076567e-06,True
depth_x6_y2,constant_width,union,512,0.053065703200426535,2.499852592013907e-07,2.8260713220984446e-08,5.325605139670952e-07,True
depth_x6_y2,constant_width,union,1024,0.05306573495975319,3.175932665466785e-08,3.4986134336834063e-09,6.59298070025748e-08,True
depth_x6_y2,constant_width,union,2048,0.053065731021686595,3.938066595043921e-09,4.394531613605146e-10,8.281298481343423e-09,True
depth_x6_y2,constant_width,maximum,16,0.053784115914656476,,0.0007183844535167197,0.013537634057542304,True
depth_x6_y2,constant_width,maximum,32,0.05293918721391925,0.0008449287007372269,0.00012654424722050722,0.0023846697998156506,True
depth_x6_y2,constant_width,maximum,64,0.0530793541663789,0.00014016695245964994,1.3622705239142718e-05,0.0002567137937054289,True
depth_x6_y2,constant_width,maximum,128,0.05306388827850888,1.546588787001979e-05,1.8431826308770716e-06,3.473395315820421e-05,True
depth_x6_y2,constant_width,maximum,256,0.05306595318568574,2.064907176857478e-06,2.2172454598040625e-07,4.178300004076567e-06,True
depth_x6_y2,constant_width,maximum,512,0.053065703200426535,2.499852592013907e-07,2.8260713220984446e-08,5.325605139670952e-07,True
depth_x6_y2,constant_width,maximum,1024,0.05306573495975319,3.175932665466785e-08,3.4986134336834063e-09,6.59298070025748e-08,True
depth_x6_y2,constant_width,maximum,2048,0.053065731021686595,3.938066595043921e-09,4.394531613605146e-10,8.281298481343423e-09,True
depth_x10_y0,isotropic,individual_1,16,0.4950917406147883,,7.78523877731363e-06,1.5724593482273404e-05,True
depth_x10_y0,isotropic,individual_1,32,0.4950990494672012,7.30885241290169e-06,4.763863644119404e-07,9.622032329573267e-07,True
depth_x10_y0,isotropic,individual_1,64,0.49509949624498234,4.4677778116009037e-07,2.9608583251850007e-08,5.980329551074397e-08,True
depth_x10_y0,isotropic,individual_1,128,0.4950995240056361,2.776065377574355e-08,1.847929476106458e-09,3.732440407654552e-09,True
depth_x10_y0,isotropic,individual_1,256,0.49509952573811083,1.7324747192404288e-09,1.1545475686602913e-10,2.3319504632322535e-10,True
depth_x10_y0,isotropic,individual_1,512,0.49509952584635036,1.082395284512927e-10,7.21522841473643e-12,1.4573288880245182e-11,True
depth_x10_y0,isotropic,individual_1,1024,0.49509952585311473,6.764366844436154e-12,4.5086157030027607e-13,9.106483580709919e-13,True
depth_x10_y0,isotropic,individual_1,2048,0.4950995258535375,4.227729277772596e-13,2.808864252301646e-14,5.673332543510488e-14,True
depth_x10_y0,isotropic,union,16,0.4950917406147883,,7.78523877731363e-06,1.5724593482273404e-05,True
depth_x10_y0,isotropic,union,32,0.4950990494672012,7.30885241290169e-06,4.763863644119404e-07,9.622032329573267e-07,True
depth_x10_y0,isotropic,union,64,0.49509949624498234,4.4677778116009037e-07,2.9608583251850007e-08,5.980329551074397e-08,True
depth_x10_y0,isotropic,union,128,0.4950995240056361,2.776065377574355e-08,1.847929476106458e-09,3.732440407654552e-09,True
depth_x10_y0,isotropic,union,256,0.49509952573811083,1.7324747192404288e-09,1.1545475686602913e-10,2.3319504632322535e-10,True
depth_x10_y0,isotropic,union,512,0.49509952584635036,1.082395284512927e-10,7.21522841473643e-12,1.4573288880245182e-11,True
depth_x10_y0,isotropic,union,1024,0.49509952585311473,6.764366844436154e-12,4.5086157030027607e-13,9.106483580709919e-13,True
depth_x10_y0,isotropic,union,2048,0.4950995258535375,4.227729277772596e-13,2.808864252301646e-14,5.673332543510488e-14,True
depth_x10_y0,isotropic,maximum,16,0.4950917406147883,,7.78523877731363e-06,1.5724593482273404e-05,True
depth_x10_y0,isotropic,maximum,32,0.4950990494672012,7.30885241290169e-06,4.763863644119404e-07,9.622032329573267e-07,True
depth_x10_y0,isotropic,maximum,64,0.49509949624498234,4.4677778116009037e-07,2.9608583251850007e-08,5.980329551074397e-08,True
depth_x10_y0,isotropic,maximum,128,0.4950995240056361,2.776065377574355e-08,1.847929476106458e-09,3.732440407654552e-09,True
depth_x10_y0,isotropic,maximum,256,0.49509952573811083,1.7324747192404288e-09,1.1545475686602913e-10,2.3319504632322535e-10,True
depth_x10_y0,isotropic,maximum,512,0.49509952584635036,1.082395284512927e-10,7.21522841473643e-12,1.4573288880245182e-11,True
depth_x10_y0,isotropic,maximum,1024,0.49509952585311473,6.764366844436154e-12,4.5086157030027607e-13,9.106483580709919e-13,True
depth_x10_y0,isotropic,maximum,2048,0.4950995258535375,4.227729277772596e-13,2.808864252301646e-14,5.673332543510488e-14,True
depth_x10_y0,expanding,individual_1,16,0.4527994791666667,,0.0027994791666666186,0.006221064814814707,True
depth_x10_y0,expanding,individual_1,32,0.4505208333333333,0.0022786458333333703,0.0005208333333332482,0.001157407407407218,True
depth_x10_y0,expanding,individual_1,64,0.4499651590983073,0.0005556742350260047,3.484090169275644e-05,7.742422598390319e-05,True
depth_x10_y0,expanding,individual_1,128,0.44999440511067706,2.924601236975466e-05,5.594889323001784e-06,1.2433087384448406e-05,True
depth_x10_y0,expanding,individual_1,256,0.4500005791584651,6.17404778802122e-06,5.791584650194359e-07,1.2870188111543017e-06,True
depth_x10_y0,expanding,individual_1,512,0.4500000973542531,4.81804211971415e-07,9.735425304802092e-08,2.1634278455115757e-07,True
depth_x10_y0,expanding,individual_1,1024,0.4499999910864669,1.0626778623734623e-07,8.913533189325307e-09,1.980785153183401e-08,True
depth_x10_y0,expanding,individual_1,2048,0.4499999985176449,7.4311780062785715e-09,1.4823551830467352e-09,3.2941226289927444e-09,True
depth_x10_y0,expanding,union,16,0.4527994791666667,,0.0027994791666666186,0.006221064814814707,True
depth_x10_y0,expanding,union,32,0.4505208333333333,0.0022786458333333703,0.0005208333333332482,0.001157407407407218,True
depth_x10_y0,expanding,union,64,0.4499651590983073,0.0005556742350260047,3.484090169275644e-05,7.742422598390319e-05,True
depth_x10_y0,expanding,union,128,0.44999440511067706,2.924601236975466e-05,5.594889323001784e-06,1.2433087384448406e-05,True
depth_x10_y0,expanding,union,256,0.4500005791584651,6.17404778802122e-06,5.791584650194359e-07,1.2870188111543017e-06,True
depth_x10_y0,expanding,union,512,0.4500000973542531,4.81804211971415e-07,9.735425304802092e-08,2.1634278455115757e-07,True
depth_x10_y0,expanding,union,1024,0.4499999910864669,1.0626778623734623e-07,8.913533189325307e-09,1.980785153183401e-08,True
depth_x10_y0,expanding,union,2048,0.4499999985176449,7.4311780062785715e-09,1.4823551830467352e-09,3.2941226289927444e-09,True
depth_x10_y0,expanding,maximum,16,0.4527994791666667,,0.0027994791666666186,0.006221064814814707,True
depth_x10_y0,expanding,maximum,32,0.4505208333333333,0.0022786458333333703,0.0005208333333332482,0.001157407407407218,True
depth_x10_y0,expanding,maximum,64,0.4499651590983073,0.0005556742350260047,3.484090169275644e-05,7.742422598390319e-05,True
depth_x10_y0,expanding,maximum,128,0.44999440511067706,2.924601236975466e-05,5.594889323001784e-06,1.2433087384448406e-05,True
depth_x10_y0,expanding,maximum,256,0.4500005791584651,6.17404778802122e-06,5.791584650194359e-07,1.2870188111543017e-06,True
depth_x10_y0,expanding,maximum,512,0.4500000973542531,4.81804211971415e-07,9.735425304802092e-08,2.1634278455115757e-07,True
depth_x10_y0,expanding,maximum,1024,0.4499999910864669,1.0626778623734623e-07,8.913533189325307e-09,1.980785153183401e-08,True
depth_x10_y0,expanding,maximum,2048,0.4499999985176449,7.4311780062785715e-09,1.4823551830467352e-09,3.2941226289927444e-09,True
depth_x10_y0,constant_width,individual_1,16,0.4527994791666667,,0.0027994791666666186,0.006221064814814707,True
depth_x10_y0,constant_width,individual_1,32,0.4505208333333333,0.0022786458333333703,0.0005208333333332482,0.001157407407407218,True
depth_x10_y0,constant_width,individual_1,64,0.4499651590983073,0.0005556742350260047,3.484090169275644e-05,7.742422598390319e-05,True
depth_x10_y0,constant_width,individual_1,128,0.44999440511067706,2.924601236975466e-05,5.594889323001784e-06,1.2433087384448406e-05,True
depth_x10_y0,constant_width,individual_1,256,0.4500005791584651,6.17404778802122e-06,5.791584650194359e-07,1.2870188111543017e-06,True
depth_x10_y0,constant_width,individual_1,512,0.4500000973542531,4.81804211971415e-07,9.735425304802092e-08,2.1634278455115757e-07,True
depth_x10_y0,constant_width,individual_1,1024,0.4499999910864669,1.0626778623734623e-07,8.913533189325307e-09,1.980785153183401e-08,True
depth_x10_y0,constant_width,individual_1,2048,0.4499999985176449,7.4311780062785715e-09,1.4823551830467352e-09,3.2941226289927444e-09,True
depth_x10_y0,constant_width,union,16,0.4527994791666667,,0.0027994791666666186,0.006221064814814707,True
depth_x10_y0,constant_width,union,32,0.4505208333333333,0.0022786458333333703,0.0005208333333332482,0.001157407407407218,True
depth_x10_y0,constant_width,union,64,0.4499651590983073,0.0005556742350260047,3.484090169275644e-05,7.742422598390319e-05,True
depth_x10_y0,constant_width,union,128,0.44999440511067706,2.924601236975466e-05,5.594889323001784e-06,1.2433087384448406e-05,True
